,country,year,hdi,life_expectancy,population,continent,EFConsPerCap,EFConsTotGHA,BiocapPerCap,BiocapTotGHA
245,Botswana,2004,0.593,50.832,1829330.0,Africa,3.048864127,5596952.321,3.8732691060000004,7110353.761
246,Botswana,2005,0.61,52.165,1855852.0,Africa,3.351724369,6247614.222999999,3.794450013,7072854.825
247,Botswana,2006,0.63,53.695,1884238.0,Africa,3.339104883,6329841.1,3.724415871,7060263.597999999
248,Botswana,2007,0.6459999999999999,55.312,1914414.0,Africa,2.626035172,5069377.217,3.641190551,7029063.671
249,Botswana,2008,0.6609999999999999,56.919,1946351.0,Africa,3.130002616,6159438.232999999,3.576538207,7038162.222999999
250,Botswana,2009,0.669,58.45,1979882.0,Africa,2.8999157330000003,5820739.745,3.513066413,7051461.897999999
251,Botswana,2010,0.6779999999999999,59.868,2014866.0,Africa,2.771166741,5674878.265,3.4416590780000003,7047932.557999999
252,Botswana,2011,0.687,61.178999999999995,2051339.0,Africa,3.4753938260000004,7262565.096,3.3650689189999996,7032018.039
253,Botswana,2012,0.693,62.425,2089315.0,Africa,3.1264435539999997,6668141.555,3.2581472939999996,6949041.935
254,Botswana,2013,0.6970000000000001,63.63,2128507.0,Africa,2.808510727,6112751.71,3.1850919560000004,6932384.524
255,Botswana,2014,0.698,64.78,2168573.0,Africa,2.536836265,5631624.149,3.134058281,6957421.157000001
256,Brazil,2000,0.685,70.055,175287587.0,South America,3.0835647,542047504.4,10.3385593,1817373985.0
257,Brazil,2001,0.6920000000000001,70.486,177750670.0,South America,2.933650728,523419029.2,10.20743672,1821200653.0
258,Brazil,2002,0.6990000000000001,70.896,180151021.0,South America,2.932331907,530886962.4,10.07311521,1823697216.0
259,Brazil,2003,0.695,71.29,182482149.0,South America,2.97731005,546714512.6,9.973933262000001,1831483443.0
260,Brazil,2004,0.6940000000000001,71.67,184738458.0,South America,2.825200492,525815014.8,9.820599067,1827770616.0
261,Brazil,2005,0.698,72.04,186917361.0,South America,2.6778462569999997,504717784.7,9.57583963,1804844678.0
262,Brazil,2006,0.7,72.405,189012412.0,South America,2.670151227,509192498.7,9.485728849,1808909520.0
263,Brazil,2007,0.7040000000000001,72.768,191026637.0,South America,2.7602105189999997,532127184.9,9.406200007,1813374268.0
264,Brazil,2008,0.7140000000000001,73.12899999999999,192979029.0,South America,2.907246703,566244440.3,9.385099027,1827935738.0
265,Brazil,2009,0.716,73.488,194895996.0,South America,2.766891325,544250290.5,9.215433247,1812684935.0
266,Brazil,2010,0.7240000000000001,73.83800000000001,196796269.0,South America,2.982451918,592356705.2,9.152262542,1817767473.0
267,Brazil,2011,0.73,74.17399999999999,198686688.0,South America,3.106044934,622817918.1,9.088886189,1822485281.0
268,Brazil,2012,0.7340000000000001,74.488,200560983.0,South America,3.058741492,619095395.4,8.957785148,1813073630.0
269,Brazil,2013,0.747,74.777,202408632.0,South America,3.07637014,628376288.4,8.947812654,1827671265.0
270,Brazil,2014,0.754,75.042,204213133.0,South America,3.077694535,634245134.4,8.852366409,1824277965.0
271,Bulgaria,2000,0.713,71.66341463414629,8170172.0,Europe,3.0433674180000003,24348490.75,2.151489985,17213016.64
272,Bulgaria,2001,0.723,71.7682926829268,8009142.0,Europe,3.416490142,27107765.69,2.45460887,19475824.41
273,Bulgaria,2002,0.7290000000000001,71.8658536585366,7837161.0,Europe,3.4309107969999997,26998249.18,2.618570179,20605843.27
274,Bulgaria,2003,0.738,72.0658536585366,7775327.0,Europe,3.51084535,27402288.52,2.223609134,17355358.32
275,Bulgaria,2004,0.745,72.5634146341463,7716860.0,Europe,4.151538832,32144286.75,2.8318305639999997,21926128.45
276,Bulgaria,2005,0.75,72.5609756097561,7658972.0,Europe,3.716669417,28553721.12,2.511342296,19293663.09
277,Bulgaria,2006,0.755,72.6121951219512,7601022.0,Europe,4.1396562580000005,31563263.93,2.5592745530000003,19513470.0
278,Bulgaria,2007,0.7609999999999999,72.66341463414629,7545338.0,Europe,4.02369536,30452855.02,2.21598523,16771418.04
279,Bulgaria,2008,0.768,72.9634146341463,7492561.0,Europe,4.50794364,33871110.29,2.8860054180000003,21684434.33
280,Bulgaria,2009,0.77,73.4121951219512,7444443.0,Europe,3.531320439,26343862.56,2.794379992,20846242.57
281,Bulgaria,2010,0.775,73.5121951219512,7395599.0,Europe,3.526337911,26120642.12,3.0777981139999997,22798173.37
282,Bulgaria,2011,0.778,74.16341463414629,7348328.0,Europe,3.4514925919999997,25386521.79,2.981729127,21931303.47
283,Bulgaria,2012,0.7809999999999999,74.31463414634149,7305888.0,Europe,3.382529688,24705118.18,2.884124654,21064897.27
284,Bulgaria,2013,0.787,74.8609756097561,7265115.0,Europe,3.1862096,23108112.7,3.247305935,23551216.31
285,Bulgaria,2014,0.792,74.4658536585366,7223938.0,Europe,3.169533252,22824791.69,3.336101235,24024299.38
286,Burundi,2000,0.268,51.545,6400706.0,Africa,0.80447107,5443911.903,0.457403176,3095279.232
287,Burundi,2001,0.268,51.778999999999996,6555829.0,Africa,0.974442768,6769181.272000001,0.493466491,3427973.65
288,Burundi,2002,0.276,51.977,6741569.0,Africa,1.016708363,7279550.464,0.538743497,3857360.297
289,Burundi,2003,0.27899999999999997,52.19,6953113.0,Africa,0.905064476,6698572.215,0.43068419399999996,3187584.15
290,Burundi,2004,0.28600000000000003,52.437,7182451.0,Africa,1.031855252,7905672.375,0.525631736,4027185.297
291,Burundi,2005,0.29,52.735,7423289.0,Africa,0.8811822779999999,6991485.205,0.396102943,3142763.9189999998
292,Burundi,2006,0.309,53.09,7675338.0,Africa,0.9296282090000001,7639749.989,0.433029754,3558668.962
293,Burundi,2007,0.319,53.492,7939573.0,Africa,0.848823617,7227376.656,0.370328399,3153190.811
294,Burundi,2008,0.336,53.926,8212264.0,Africa,0.84235476,7431076.83,0.374580746,3304472.6980000003
295,Burundi,2009,0.361,54.386,8489031.0,Africa,0.811672783,7416895.473999999,0.338465991,3092831.1610000003
296,Burundi,2010,0.385,54.861000000000004,8766930.0,Africa,0.824917461,7804643.186000001,0.365306344,3456207.1980000003
297,Burundi,2011,0.39299999999999996,55.338,9043508.0,Africa,0.791166486,7745638.882,0.326716609,3198604.735
298,Burundi,2012,0.39799999999999996,55.806999999999995,9319710.0,Africa,0.597965135,6054157.573,0.299850805,3035869.3439999996
299,Burundi,2013,0.40399999999999997,56.25899999999999,9600186.0,Africa,0.649897068,6801822.714,0.352319891,3687379.978
300,Burundi,2014,0.406,56.688,9891790.0,Africa,0.604794019,6541996.663,0.323974676,3504401.795
301,Cambodia,2000,0.41200000000000003,58.431999999999995,12152354.0,Asia,0.9028291540000001,11012620.09,0.8744980109999999,10667039.63
302,Cambodia,2001,0.42700000000000005,59.335,12402473.0,Asia,0.9184882329999999,11434168.52,0.867543782,10799966.12
303,Cambodia,2002,0.445,60.283,12634729.0,Asia,0.899998135,11413776.34,0.849144091,10768845.36
304,Cambodia,2003,0.45799999999999996,61.24100000000001,12853124.0,Asia,0.9484835340000001,12236575.95,0.9024151579999999,11642238.61
305,Cambodia,2004,0.47,62.18600000000001,13063377.0,Asia,0.940888811,12337216.18,0.898012923,11775014.67
306,Cambodia,2005,0.483,63.088,13270201.0,Asia,1.036149807,13801618.64,0.998889847,13305312.26
307,Cambodia,2006,0.495,63.927,13474489.0,Asia,1.060570505,14344640.72,1.004490838,13586140.77
308,Cambodia,2007,0.511,64.695,13676693.0,Asia,1.10372533,15152714.15,1.0084230029999999,13844337.08
309,Cambodia,2008,0.52,65.391,13880509.0,Asia,1.1114801109999999,15487030.64,1.04776095,14599186.95
310,Cambodia,2009,0.519,66.01,14090208.0,Asia,1.134997317,16053742.33,1.066274815,15081710.66
311,Cambodia,2010,0.5329999999999999,66.555,14308740.0,Asia,1.1784761240000001,16927159.19,1.093186077,15702087.11
312,Cambodia,2011,0.54,67.03399999999999,14537886.0,Asia,1.258789996,18369647.8,1.133582735,16542485.76
313,Cambodia,2012,0.546,67.46600000000001,14776866.0,Asia,1.307601308,19394734.62,1.133639034,16814474.02
314,Cambodia,2013,0.5529999999999999,67.868,15022692.0,Asia,1.301565203,19625780.57,1.144486211,17257249.33
315,Cambodia,2014,0.5579999999999999,68.251,15270790.0,Asia,1.317812033,20199554.11,1.108491962,16991075.21
316,Cameroon,2000,0.43700000000000006,50.026,15274234.0,Africa,0.9570982440000001,15244373.89,2.136188517,34024570.27
317,Cameroon,2001,0.452,50.495,15671927.0,Africa,0.9708030540000001,15872047.84,2.073218952,33895886.74
318,Cameroon,2002,0.452,51.059,16084886.0,Africa,0.980509321,16452358.49,2.019995211,33894308.42
319,Cameroon,2003,0.455,51.67100000000001,16513822.0,Africa,0.997367309,17173268.36,1.965355772,33840674.13
320,Cameroon,2004,0.456,52.301,16959081.0,Africa,1.0088006790000001,17823086.48,1.9271481609999999,34048082.1
321,Cameroon,2005,0.456,52.916000000000004,17420795.0,Africa,1.030469419,18679319.15,1.915844602,34728515.11
322,Cameroon,2006,0.456,53.494,17899562.0,Africa,1.0658312220000001,19821369.41,1.89050003,35157817.36
323,Cameroon,2007,0.466,54.033,18395389.0,Africa,1.145899871,21861591.87,1.882353631,35911730.07
324,Cameroon,2008,0.473,54.535,18907008.0,Africa,1.139841857,22307161.52,1.8417661630000002,36044101.24
325,Cameroon,2009,0.48,54.996,19432541.0,Africa,1.168358081,23454204.29,1.8259464419999998,36654961.86
326,Cameroon,2010,0.486,55.424,19970495.0,Africa,1.201326414,24736150.86,1.8206368259999999,37488185.26
327,Cameroon,2011,0.496,55.832,20520447.0,Africa,1.211657659,25589118.79,1.771841224,37419691.29
328,Cameroon,2012,0.501,56.24100000000001,21082383.0,Africa,1.212456894,26261210.11,1.7367990580000001,37618199.19
329,Cameroon,2013,0.507,56.665,21655715.0,Africa,1.2626309390000001,28044547.33,1.7157299080000001,38108418.79
330,Cameroon,2014,0.514,57.111000000000004,22239904.0,Africa,1.274120167,29015538.56,1.6770841380000001,38192237.07
331,Canada,2000,0.867,79.1365853658537,30769700.0,North America,9.019143674,276904850.7,17.69786122,543357972.4
332,Canada,2001,0.872,79.3390243902439,31081900.0,North America,8.149838042,252574082.1,16.98335346,526336215.4
333,Canada,2002,0.877,79.490243902439,31362000.0,North America,8.211349916,256921639.8,16.45756358,514934117.4
334,Canada,2003,0.8809999999999999,79.7414634146342,31676000.0,North America,8.812546981,278446518.5,16.9322952,535002951.8
335,Canada,2004,0.8859999999999999,79.8926829268293,31995000.0,North America,9.046964573,288766439.9,16.78373314,535713258.0
336,Canada,2005,0.8909999999999999,80.1926829268293,32312000.0,North America,9.241410565,298093718.8,16.74727981,540205294.8
337,Canada,2006,0.894,80.3439024390244,32570505.0,North America,8.565845958999999,279344232.3,16.46211518,536852629.4
338,Canada,2007,0.897,80.54390243902441,32887928.0,North America,8.530783397999999,281364863.9,16.23740688,535547037.5
339,Canada,2008,0.898,80.6951219512195,33245773.0,North America,8.515581461,284107905.6,16.42520413,547999025.8
340,Canada,2009,0.898,80.9951219512195,33628571.0,North America,7.949996153,268285352.6,16.02473844,540780463.4
341,Canada,2010,0.903,81.2463414634146,34005274.0,North America,8.306780168,283478834.9,15.73844172,537093197.5
342,Canada,2011,0.907,81.44878048780491,34342780.0,North America,8.373124538999999,288871946.2,15.51352287,535214963.3
343,Canada,2012,0.909,81.64878048780491,34750545.0,North America,8.221188215,286658028.5,15.4864824,539985753.4
344,Canada,2013,0.912,81.74878048780491,35152370.0,North America,8.720687355,307235061.6,15.93370599,561354047.1
345,Canada,2014,0.919,81.8,35535348.0,North America,8.049687636,286470679.9,15.249465300000002,542694933.2
346,Central African Republic,2000,0.314,43.937,3754986.0,Africa,1.415413544,5273901.706,9.721947992,36224464.79
347,Central African Republic,2001,0.315,43.755,3832203.0,Africa,1.388900802,5270434.0,9.545241483,36221136.3
348,Central African Republic,2002,0.316,43.718,3907612.0,Africa,1.38538595,5347285.023,9.389899117999999,36242945.09
349,Central African Republic,2003,0.315,43.827,3981665.0,Africa,1.349041098,5292679.5,9.195704215,36077414.75
350,Central African Republic,2004,0.319,44.08,4055036.0,Africa,1.3789290619999999,5499031.073,9.052279645,36099585.11
351,Central African Republic,2005,0.32299999999999995,44.466,4127910.0,Africa,1.296871689,5259605.931,8.861110085,35937207.62
352,Central African Republic,2006,0.33,44.967,4201758.0,Africa,1.348604045,5565837.054,8.732676524,36040715.41
353,Central African Republic,2007,0.33799999999999997,45.552,4275800.0,Africa,1.322920405,5559043.962,8.573415171,36026348.73
354,Central African Republic,2008,0.345,46.19,4345386.0,Africa,1.286984338,5508807.636,8.414565158,36017703.88
355,Central African Republic,2009,0.35200000000000004,46.861999999999995,4404230.0,Africa,1.2905265129999999,5628618.785,8.240330272000001,35940120.01
356,Central African Republic,2010,0.361,47.56,4448525.0,Africa,1.204784584,5355231.591,8.040107116,35738036.65
357,Central African Republic,2011,0.366,48.284,4476153.0,Africa,1.222854667,5540632.091,7.894711836,35770149.09
358,Central African Republic,2012,0.37,49.041000000000004,4490416.0,Africa,1.231929326,5690897.522000001,7.749822024,35800302.84
359,Central African Republic,2013,0.345,49.825,4499653.0,Africa,1.195615303,5632161.306,7.586023215,35735329.17
360,Central African Republic,2014,0.34700000000000003,50.621,4515392.0,Africa,1.1245767009999998,5402826.136,7.362751847999999,35373014.66
361,Chad,2000,0.3,47.593,8342559.0,Africa,1.546858974,12905939.9,2.97345629,24808498.26
362,Chad,2001,0.303,47.603,8663012.0,Africa,1.622767421,14059007.2,2.953110987,25584571.19
363,Chad,2002,0.284,47.638000000000005,9001689.0,Africa,1.537711241,13842629.76,2.787025458,25089080.79
364,Chad,2003,0.301,47.716,9353201.0,Africa,1.564151764,14630324.07,2.7299299130000003,25534452.76
365,Chad,2004,0.306,47.848,9710043.0,Africa,1.4697152919999998,14271670.35,2.541858753,24682719.42
366,Chad,2005,0.303,48.053999999999995,10067009.0,Africa,1.5010608490000001,15112531.11,2.52009131,25372028.29
367,Chad,2006,0.306,48.349,10421597.0,Africa,1.4886067630000002,15516640.87,2.430460989,25334152.21
368,Chad,2007,0.33799999999999997,48.729,10775708.0,Africa,1.526085575,16450439.45,2.345636035,25284783.64
369,Chad,2008,0.34299999999999997,49.181999999999995,11133861.0,Africa,1.512375849,16847413.54,2.262463163,25203161.33
370,Chad,2009,0.36,49.691,11502786.0,Africa,1.4700477440000002,16920984.56,2.146887992,24711754.23
371,Chad,2010,0.37,50.233000000000004,11887202.0,Africa,1.728999334,20568868.35,2.371361374,28210664.38
372,Chad,2011,0.381,50.778,12288651.0,Africa,1.4703514869999998,18083117.77,2.006233219,24673659.24
373,Chad,2012,0.387,51.3,12705135.0,Africa,1.683663184,21408619.21,2.2122327630000003,28129645.69
374,Chad,2013,0.39,51.778,13133589.0,Africa,1.5829976419999998,20809770.09,2.041094679,26831822.03
375,Chad,2014,0.39399999999999996,52.20399999999999,13569438.0,Africa,1.6386162030000002,22264041.57,1.9927101230000002,27075150.93
376,Chile,2000,0.7609999999999999,76.793,15262754.0,South America,3.691664368,56004026.57,3.75629277,56984465.3
377,Chile,2001,0.768,77.03399999999999,15444969.0,South America,3.379052615,51896843.0,3.7830765260000003,58102003.99
378,Chile,2002,0.775,77.255,15623635.0,South America,3.4770392169999997,54049182.46,3.7748655060000003,58678772.88
379,Chile,2003,0.7809999999999999,77.453,15799542.0,South America,3.438225995,54080887.47,3.758664822,59121165.86
380,Chile,2004,0.79,77.632,15973778.0,South America,3.701525215,58902739.45,3.742839451,59560177.01
381,Chile,2005,0.7959999999999999,77.791,16147064.0,South America,3.722723375,59923187.62,3.701672145,59584334.41
382,Chile,2006,0.797,77.934,16319792.0,South America,3.798077142,61831557.2,3.646982908,59371788.36
383,Chile,2007,0.804,78.066,16491687.0,South America,3.970341069,65362530.82,3.545047028,58361042.94
384,Chile,2008,0.816,78.193,16661942.0,South America,4.09061514,68091972.16,3.5234357039999997,58650759.76
385,Chile,2009,0.815,78.32,16829442.0,South America,3.6247633089999995,61004766.49,3.473952817,58466625.91
386,Chile,2010,0.82,78.454,16993354.0,South America,4.147189745,70564433.51,3.5099624769999997,59722011.54
387,Chile,2011,0.826,78.59899999999999,17153357.0,South America,4.29106735,73811940.16,3.515812192,60476543.0
388,Chile,2012,0.831,78.758,17309746.0,South America,4.258116257,74041830.39,3.458195228,60132483.25
389,Chile,2013,0.841,78.931,17462982.0,South America,4.304463248999999,75654388.53,3.50977018,61687021.47
390,Chile,2014,0.845,79.117,17613798.0,South America,4.026400242,71519335.37,3.46923982,61622717.88
391,China,2000,0.5920000000000001,71.955,1262645000.0,Asia,1.946162679,2528318321.0,0.90795478,1179551294.0
392,China,2001,0.6,72.40100000000001,1271850000.0,Asia,1.9981506219999998,2610703677.0,0.9055582409999999,1183166175.0
393,China,2002,0.61,72.84,1280400000.0,Asia,2.082236488,2735850521.0,0.918483712,1206795749.0
394,China,2003,0.622,73.257,1288400000.0,Asia,2.23189559,2948780453.0,0.889516455,1175229140.0
395,China,2004,0.634,73.642,1296075000.0,Asia,2.474796487,3287618645.0,0.9249097759999999,1228687143.0
396,China,2005,0.6459999999999999,73.987,1303720000.0,Asia,2.622727635,3502967484.0,0.9213257220000001,1230541061.0
397,China,2006,0.659,74.291,1311020000.0,Asia,2.769282869,3718509958.0,0.934627584,1254989880.0
398,China,2007,0.672,74.562,1317885000.0,Asia,2.9062924760000004,3923320465.0,0.932512935,1258836512.0
399,China,2008,0.682,74.808,1324655000.0,Asia,2.996136965,4066207283.0,0.954554259,1295473313.0
400,China,2009,0.691,75.032,1331260000.0,Asia,3.230869138,4408230161.0,0.955318786,1303446505.0
401,China,2010,0.7,75.236,1337705000.0,Asia,3.404740085,4670281975.0,0.9645883909999999,1323125896.0
402,China,2011,0.703,75.425,1344130000.0,Asia,3.585562785,4944562792.0,0.963617425,1328847701.0
403,China,2012,0.713,75.602,1350695000.0,Asia,3.634253303,5038347066.0,0.974446812,1350924338.0
404,China,2013,0.723,75.76899999999999,1357380000.0,Asia,3.7403061419999997,5212415834.0,0.975164495,1358969736.0
405,China,2014,0.7340000000000001,75.932,1364270000.0,Asia,3.70996542,5196177567.0,0.975292794,1365995087.0
406,Colombia,2000,0.653,71.01899999999999,40403958.0,South America,1.9750477690000001,79799830.06,4.479316853,180982318.1
407,Colombia,2001,0.6559999999999999,71.293,40988909.0,South America,1.957312577,80228086.43,4.326759053,177349087.4
408,Colombia,2002,0.659,71.556,41572491.0,South America,1.9474127890000001,80958818.18,4.279875327,177925117.1
409,Colombia,2003,0.6579999999999999,71.813,42152151.0,South America,1.936853781,81642457.28,4.22768144,178205657.5
410,Colombia,2004,0.6579999999999999,72.062,42724163.0,South America,1.893253242,80887728.69,4.186642781000001,178870960.2
411,Colombia,2005,0.669,72.303,43285634.0,South America,1.925830799,83360744.63,4.102766518,177590716.8
412,Colombia,2006,0.675,72.532,43835722.0,South America,1.948486989,85413289.57,4.033805178,176824670.5
